temp,motion,sound,vibescore
20.08,0.06,0.33,0.18
20.17,-0.0,0.11,0.1
20.49,0.0,0.06,0.14
20.78,0.07,0.1,0.37
20.33,-0.0,0.28,0.12
20.11,0.0,0.15,0.14
19.79,0.05,0.2,0.04
21.35,0.0,0.19,0.16
19.78,0.01,0.28,0.02
19.06,0.0,0.11,0.21
20.72,0.07,0.1,0.15
20.42,0.0,0.15,0.0
20.51,0.05,0.13,0.16
20.31,0.0,0.07,0.15
20.08,0.01,0.21,0.05
19.68,0.0,0.19,0.04
20.49,0.0,0.2,0.14
20.32,0.0,0.14,0.1
20.0,0.0,0.21,0.2
20.51,0.05,0.17,0.12
20.72,0.0,0.12,0.02
20.15,0.11,0.14,0.2
20.45,0.09,0.12,0.06
19.8,0.07,0.14,0.16
20.15,0.0,0.16,0.05
19.82,0.0,0.11,0.03
20.46,0.07,0.17,0.22
20.47,0.0,0.37,0.03
19.57,0.0,0.18,0.12
20.51,0.0,0.08,0.03
20.35,0.03,0.13,0.05
20.24,0.04,0.12,0.23
19.88,0.0,0.15,0.06
20.33,0.0,0.06,0.13
20.78,0.1,0.14,0.16
20.16,0.07,0.06,0.1
20.33,0.03,0.19,0.1
19.95,0.0,0.13,0.12
20.37,0.04,0.2,0.2
20.24,0.0,0.17,0.18
20.66,0.0,0.13,0.0
19.7,0.0,0.19,0.07
19.71,0.0,0.17,0.0
19.56,-0.0,0.19,0.13
20.34,0.0,0.18,0.25
20.03,0.0,0.24,0.09
20.2,0.0,0.16,0.16
19.29,0.01,0.11,0.0
19.08,0.0,0.15,0.04
20.42,0.0,0.14,0.08
20.22,0.12,0.22,0.14
20.22,0.0,0.25,0.13
20.62,0.02,0.17,0.04
19.29,0.03,0.16,0.09
20.18,0.0,0.22,0.0
19.98,0.02,0.15,0.15
19.37,0.0,0.14,0.19
20.17,0.08,0.18,0.07
20.44,0.0,0.16,0.21
19.92,0.02,0.09,0.04
21.14,0.0,0.33,0.21
20.83,0.09,0.24,0.19
20.67,0.02,0.18,0.12
19.7,0.0,0.13,0.18
19.49,0.0,0.28,0.0
19.68,0.02,0.29,0.13
19.7,0.04,0.21,0.06
19.48,0.01,0.21,0.12
19.59,0.03,0.25,0.17
20.39,0.0,0.22,0.11
19.74,0.0,0.16,0.05
19.84,0.0,0.16,0.2
19.61,0.0,0.22,0.11
19.7,0.04,0.15,0.19
20.95,-0.0,0.15,0.16
20.01,0.01,0.18,0.13
20.52,0.0,0.31,0.08
20.98,0.01,0.28,0.25
19.55,0.03,0.14,0.21
19.48,0.01,0.24,0.04
20.14,0.0,0.14,0.15
20.29,0.0,0.22,0.19
20.1,0.0,0.22,0.0
20.12,0.12,0.15,0.0
20.82,0.01,0.17,0.18
20.86,-0.0,0.18,0.27
20.02,0.11,0.12,0.22
19.84,0.05,0.18,0.03
20.32,0.05,0.15,0.25
20.34,0.0,0.2,0.17
20.19,0.01,0.15,0.21
19.78,0.0,0.22,0.21
20.61,0.06,0.08,0.16
19.52,0.02,0.15,0.06
20.14,0.05,0.23,0.21
19.98,0.04,0.12,0.01
19.78,0.09,0.21,0.06
20.65,0.0,0.1,0.29
21.2,0.0,0.11,0.0
20.52,0.0,0.11,0.18
19.55,0.0,0.2,0.14
19.92,0.0,0.2,0.04
20.11,0.0,0.12,0.14
19.77,0.0,0.17,0.07
20.74,0.0,0.2,0.21
20.54,0.08,0.23,0.03
20.79,0.0,0.19,0.12
19.88,0.0,0.28,0.12
20.4,0.01,0.14,-0.0
20.29,0.0,0.15,0.11
19.8,0.0,0.17,0.01
20.25,0.02,0.15,0.13
21.09,0.03,0.08,0.06
19.68,0.0,0.14,0.17
19.94,0.0,0.17,0.04
20.98,0.09,0.15,-0.0
20.01,0.02,0.13,0.0
19.53,0.0,0.17,0.28
21.0,0.07,0.19,0.08
19.86,0.0,0.22,0.11
20.52,0.0,0.21,0.19
19.99,0.0,0.21,0.24
19.82,0.0,0.19,0.01
19.27,0.0,0.28,0.14
19.45,0.0,0.22,0.19
20.21,0.0,0.17,0.2
19.68,0.0,0.23,0.15
19.26,0.08,0.07,0.01
20.14,0.07,0.14,0.06
20.87,0.0,0.2,0.0
19.47,0.02,0.19,0.04
20.09,0.09,0.24,0.1
19.93,0.0,0.13,0.2
19.77,0.02,0.17,0.0
20.39,0.02,0.24,0.16
19.55,0.0,0.14,0.0
19.7,0.0,0.12,0.13
20.29,0.0,0.15,0.27
20.0,-0.0,0.24,0.07
20.09,0.0,0.12,0.05
20.17,0.02,0.17,0.14
20.08,0.0,0.18,0.12
19.98,0.04,0.22,0.28
20.0,0.0,0.18,0.05
19.78,0.0,0.24,0.05
20.49,0.0,0.27,0.23
20.45,0.06,0.25,0.26
19.35,-0.0,0.07,0.02
20.15,0.07,0.21,0.03
20.24,-0.0,0.25,0.14
20.62,0.08,0.14,0.19
20.04,0.0,0.05,0.16
19.61,0.0,0.2,0.01
21.18,0.0,0.2,0.16
20.15,0.04,0.13,0.07
19.53,0.01,0.19,0.32
19.7,0.0,0.17,0.01
20.34,0.08,0.25,0.11
20.28,0.01,0.22,0.21
19.85,0.0,0.19,0.09
20.11,0.0,0.24,0.01
20.23,0.03,0.18,0.0
19.97,0.0,0.08,0.15
20.26,0.0,0.08,0.11
20.28,0.0,0.26,0.1
19.78,0.0,0.24,0.17
19.51,0.0,0.15,0.09
20.2,0.0,0.23,0.1
19.96,0.04,0.18,0.16
19.98,-0.0,0.2,0.12
20.61,0.01,0.23,0.29
19.76,0.04,0.16,0.13
20.77,0.0,0.1,0.23
19.75,0.0,0.14,0.03
20.82,0.0,0.04,0.09
20.91,0.0,0.13,0.09
19.49,0.0,0.25,0.05
19.39,0.01,0.2,0.09
19.5,0.08,0.29,0.03
19.46,0.0,0.27,0.21
19.73,0.05,0.27,0.17
19.25,0.0,0.22,0.12
19.69,-0.0,0.29,0.01
20.64,0.0,0.25,0.17
19.87,0.03,0.16,0.14
19.73,0.14,0.14,0.12
19.13,0.0,0.11,0.11
19.98,0.0,0.21,0.38
19.61,-0.0,0.16,0.01
19.79,0.0,0.1,0.17
20.12,0.02,0.22,-0.0
19.97,0.06,0.09,0.1
20.01,0.04,0.21,0.21
20.17,0.0,0.19,0.16
19.95,0.07,0.18,0.06
19.3,0.12,0.24,0.0
20.88,0.0,0.17,0.0
19.86,-0.0,0.09,0.0
20.55,0.06,0.19,0.23
20.22,0.0,0.25,0.02
19.87,0.08,0.07,0.2
20.26,0.0,0.13,0.04
19.99,0.05,0.1,0.15
19.9,0.0,0.26,0.19
20.17,0.03,0.24,0.1
19.9,0.0,0.17,0.06
20.21,0.0,0.18,0.29
19.65,0.0,0.17,0.24
20.54,0.03,0.06,0.15
19.97,0.0,0.23,0.21
19.81,0.0,0.14,0.19
20.05,0.0,0.19,0.17
19.48,0.03,0.13,0.17
19.76,0.0,0.1,0.12
20.41,0.02,0.24,0.2
19.53,0.02,0.11,0.23
19.55,0.0,0.25,0.0
20.82,0.02,0.29,0.26
19.95,0.0,0.26,0.08
19.6,0.0,0.26,0.04
20.59,0.0,0.12,0.18
20.13,0.0,0.25,0.18
18.94,0.08,0.28,0.18
20.45,0.04,0.21,0.0
20.69,0.03,0.21,0.04
19.74,0.06,0.19,0.17
19.97,0.04,0.2,0.08
20.13,0.02,0.15,0.12
19.51,0.0,0.21,0.16
19.56,0.01,0.13,0.15
20.27,0.02,0.11,0.21
19.14,0.03,0.21,0.0
20.13,0.0,0.26,0.0
20.17,0.0,0.08,0.09
19.79,0.0,0.19,0.1
21.18,0.05,0.33,0.14
21.19,0.0,0.21,0.14
20.26,0.0,0.1,0.19
19.65,0.0,0.15,0.21
20.44,0.03,0.12,0.13
20.57,0.0,0.24,0.19
19.42,0.0,0.21,0.0
20.51,0.06,0.25,0.27
20.19,0.0,0.11,0.21
19.3,0.0,0.27,0.05
20.52,0.0,0.23,0.14
19.78,-0.0,0.2,0.16
19.65,0.07,0.14,0.23
19.45,0.02,0.14,0.25
20.47,0.0,0.13,0.04
19.83,0.0,0.14,0.06
20.02,0.0,0.11,0.28
19.89,0.01,0.24,0.24
20.57,0.0,0.16,0.05
20.12,0.04,0.26,0.14
19.92,0.0,0.14,0.11
20.1,0.0,0.2,0.14
20.69,0.0,0.29,0.2
19.62,0.03,0.24,0.07
19.46,0.0,0.13,0.21
19.24,0.0,0.12,0.14
20.18,0.0,0.05,0.19
20.45,0.02,0.11,0.11
20.02,0.0,0.15,0.06
19.54,0.0,0.22,0.18
21.1,0.0,0.09,0.11
21.14,0.08,0.22,0.12
19.91,0.04,0.11,0.06
20.5,0.0,0.14,0.37
19.87,0.01,0.2,0.09
20.52,0.01,0.25,0.3
20.26,0.0,0.17,0.18
20.85,0.12,0.17,0.07
20.03,0.0,0.28,0.07
20.17,0.0,0.14,0.0
20.67,0.0,0.21,0.13
19.97,0.02,0.16,0.19
20.49,0.0,0.17,0.12
19.93,0.02,0.16,0.03
19.85,0.0,0.21,0.21
20.65,0.0,0.15,0.16
19.58,0.02,0.14,0.09
19.37,0.0,0.15,0.15
19.63,0.02,0.31,0.16
20.07,0.0,0.2,0.3
20.13,0.0,0.14,0.13
19.78,0.03,0.2,0.22
19.84,0.0,0.16,0.2
19.5,0.06,0.22,0.13
19.99,0.08,0.1,0.07
20.37,0.02,0.25,0.16
19.21,0.04,0.14,0.05
20.07,0.04,0.31,0.13
20.01,0.04,0.14,0.01
19.67,0.03,0.21,0.2
19.73,-0.0,0.18,0.11
19.1,0.0,0.21,0.13
19.88,0.01,0.28,0.18
19.89,0.04,0.16,0.08
20.63,0.0,0.16,0.0
20.1,0.0,0.19,0.13
20.02,0.06,0.22,0.31
19.64,0.0,0.18,0.24
19.76,0.03,0.13,0.14
20.65,0.0,0.23,0.07
20.06,0.01,0.3,0.05
20.43,0.07,0.16,0.03
19.52,-0.0,0.15,0.1
20.35,0.0,0.08,0.06
20.07,0.0,0.2,0.1
19.83,0.01,0.17,0.08
20.58,-0.0,0.16,0.11
19.53,0.0,0.05,0.15
20.46,0.03,0.16,0.0
19.25,0.0,0.14,0.13
19.99,0.0,0.17,0.18
19.56,0.0,0.11,0.15
19.06,0.0,0.16,0.23
18.72,0.02,0.24,0.01
19.61,0.0,0.2,0.1
20.3,0.0,0.23,0.26
20.22,0.0,0.15,0.0
19.05,0.0,0.17,0.18
20.61,0.07,0.17,0.07
20.01,0.0,0.06,0.11
20.11,0.0,0.2,0.21
19.75,0.0,0.15,0.1
20.18,0.02,0.14,0.09
20.56,0.08,0.06,0.01
20.35,0.0,0.17,0.11
20.07,0.02,0.12,0.15
20.35,0.0,0.16,0.04
20.47,0.04,0.18,0.05
20.27,0.04,0.19,0.2
20.26,0.0,0.17,0.3
20.21,0.0,0.23,0.17
20.76,0.01,0.2,0.16
19.86,0.02,0.19,0.11
20.37,0.01,0.2,0.27
19.8,0.0,0.25,0.14
20.92,0.0,0.2,0.11
19.73,0.0,0.22,0.06
20.4,0.0,0.22,0.14
19.96,0.07,0.17,0.21
19.88,0.06,0.14,0.13
20.0,-0.0,0.17,0.14
19.75,0.0,0.18,0.0
20.17,0.04,0.19,0.2
19.84,0.06,0.15,0.19
19.98,0.03,0.07,0.12
20.06,0.0,0.14,0.06
20.12,0.02,0.2,0.11
19.75,0.0,0.17,0.09
20.26,0.05,0.12,0.22
19.39,0.0,0.19,0.09
20.59,0.0,0.22,0.0
19.96,0.0,0.13,0.13
20.26,0.0,0.16,0.16
19.58,0.0,0.11,-0.0
19.34,0.02,0.22,0.09
19.9,0.0,0.08,0.1
19.65,0.0,0.12,0.0
19.79,0.01,0.12,0.09
20.44,0.0,0.29,0.0
19.68,0.0,0.22,0.28
20.44,0.02,0.3,0.02
20.34,0.03,0.19,0.02
19.8,0.01,0.21,0.19
19.67,0.04,0.22,0.17
19.99,0.0,0.1,0.1
20.7,0.01,0.21,0.08
20.7,0.03,0.19,0.19
20.83,0.0,0.26,0.14
20.13,0.02,0.2,0.2
19.66,0.04,0.2,0.06
20.25,0.0,0.23,0.12
19.68,0.0,0.18,0.05
19.86,0.0,0.23,0.01
20.06,0.0,0.24,0.0
20.02,-0.0,0.25,0.21
20.5,0.0,0.24,0.06
20.15,0.0,0.16,0.13
20.19,0.0,0.11,0.14
20.11,0.0,0.19,0.13
19.38,0.05,0.19,0.07
19.76,0.0,0.28,0.22
20.63,0.0,0.13,0.01
19.36,0.03,0.16,0.17
20.1,0.0,0.25,0.07
19.91,0.02,0.27,0.14
20.62,0.0,0.15,0.13
20.08,0.06,0.23,0.19
20.35,0.02,0.26,0.15
19.73,0.02,0.09,0.02
20.45,0.0,0.26,0.13
19.81,0.04,0.22,0.25
19.56,0.06,0.14,0.02
20.11,0.0,0.23,0.13
20.53,0.0,0.11,0.0
20.21,0.0,0.22,0.32
20.45,0.0,0.1,0.09
20.44,0.0,0.13,0.11
20.01,0.01,0.14,0.17
18.94,0.0,0.25,0.04
20.87,0.05,0.09,0.01
20.25,0.1,0.2,0.05
19.3,0.0,0.18,0.09
19.77,0.0,0.15,0.1
19.53,0.0,0.14,0.21
19.74,0.0,0.09,0.34
20.76,0.0,0.26,0.02
19.68,0.0,0.24,0.13
19.59,0.02,0.21,0.0
19.33,0.0,0.1,0.02
19.93,0.04,0.17,0.11
19.37,0.0,0.2,0.11
20.33,0.0,0.15,0.23
19.26,0.0,0.13,0.11
19.19,-0.0,0.14,0.02
19.5,0.0,0.1,0.03
19.81,0.0,0.15,0.08
20.27,0.0,0.19,0.22
20.49,0.0,0.33,0.1
20.18,0.0,0.1,0.08
19.45,-0.0,0.15,0.16
18.91,0.04,0.3,0.19
19.77,0.03,0.08,0.01
20.5,0.0,0.15,0.04
20.09,0.0,0.27,0.11
19.94,-0.0,0.18,0.07
20.74,0.03,0.1,0.12
20.04,-0.0,0.17,0.14
19.9,0.0,0.24,0.2
20.45,0.07,0.09,0.0
19.54,0.04,0.3,0.15
20.03,0.0,0.15,0.14
19.31,0.0,0.34,0.12
20.86,0.01,0.13,0.06
19.98,0.0,0.28,0.02
20.12,0.0,0.21,0.03
20.21,0.0,0.15,0.08
20.02,0.03,0.14,0.09
20.14,0.07,0.22,-0.0
19.86,0.0,0.07,0.17
19.51,0.03,0.27,0.11
19.6,0.0,0.21,0.18
19.91,0.0,0.29,0.18
20.25,0.0,0.29,0.24
20.53,0.0,0.23,0.15
19.31,0.0,0.16,0.12
20.42,0.0,0.13,0.12
19.61,0.0,0.23,0.12
20.4,0.04,0.22,0.11
20.61,0.02,0.15,0.11
20.41,0.0,0.22,0.02
19.92,0.0,0.16,0.23
19.7,0.0,0.3,0.07
20.25,0.0,0.15,0.05
20.72,0.0,0.19,0.11
19.93,0.0,0.21,0.33
20.29,0.0,0.18,0.35
20.11,0.0,0.17,0.28
21.51,0.05,0.28,0.0
19.9,0.04,0.23,0.02
19.91,0.04,0.13,0.11
19.45,0.0,0.21,0.13
20.78,0.03,0.13,0.13
19.72,0.0,0.1,0.12
20.21,0.0,0.14,0.15
20.07,0.0,0.13,0.17
19.81,0.0,0.1,0.1
20.1,0.0,0.18,0.09
19.38,0.0,0.11,0.04
20.13,0.02,0.11,0.2
20.19,0.02,0.25,0.02
19.86,0.01,0.1,0.01
20.25,0.0,0.12,0.19
19.86,0.0,0.15,0.02
19.81,0.01,0.13,0.0
19.79,0.08,0.18,0.16
20.7,0.0,0.2,0.15
20.56,0.0,0.14,0.01
20.2,0.04,0.11,0.2
21.02,0.0,0.11,0.2
20.35,0.0,0.33,0.15
18.84,0.0,0.17,0.14
19.69,0.0,0.2,0.15
20.28,0.0,0.16,0.1
20.42,0.0,0.21,0.02
19.62,0.0,0.15,0.31
20.38,0.01,0.12,0.2
20.31,0.0,0.21,0.23
19.29,0.0,0.11,0.07
19.41,0.06,0.11,0.19
19.98,0.0,0.17,0.05
20.33,0.02,0.16,0.07
19.76,0.0,0.15,0.31
20.73,0.01,0.14,0.13
21.03,0.03,0.17,0.02
20.15,0.0,0.12,0.0
20.24,0.0,0.19,0.22
19.49,0.0,0.19,0.04
19.94,0.02,0.17,0.08
20.12,0.1,0.18,0.26
20.24,0.05,0.17,0.16
20.39,0.03,0.15,0.1
19.62,0.03,0.24,0.28
20.38,0.0,0.25,0.19
20.07,0.0,0.05,0.11
19.65,0.03,0.12,0.06
19.62,0.03,0.2,0.06
19.82,0.0,0.24,0.2
19.92,0.04,0.09,0.0
19.6,0.0,0.12,0.04
19.4,0.04,0.24,0.19
19.62,0.06,0.21,0.01
19.8,0.0,0.21,0.15
19.67,0.0,0.1,0.0
19.54,0.0,0.3,0.12
19.48,0.0,0.16,0.12
20.83,0.0,0.24,0.0
19.37,0.0,0.18,0.13
19.54,0.0,0.11,0.0
19.99,0.0,0.14,0.12
19.54,0.07,0.23,0.2
19.77,0.0,0.09,0.13
19.77,0.0,0.24,0.08
19.7,0.0,0.2,0.03
20.16,0.06,0.24,0.09
20.78,0.09,0.28,0.23
19.49,0.01,0.22,0.18
19.4,0.0,0.2,0.14
20.26,0.08,0.15,0.19
19.47,0.02,0.2,0.22
20.51,0.0,0.28,0.14
20.19,0.0,0.06,0.06
20.44,0.0,0.19,0.09
20.33,0.0,0.1,0.06
20.08,0.0,0.19,0.07
19.69,0.0,0.18,0.16
20.12,0.02,0.13,0.06
20.53,0.0,0.25,0.07
20.58,0.0,0.24,0.08
19.51,0.01,0.22,0.0
20.83,0.07,0.31,0.13
19.66,0.0,0.27,0.11
19.94,0.0,0.2,0.15
20.43,0.0,0.11,0.05
20.05,0.0,0.26,0.1
19.89,0.02,0.18,0.08
21.04,-0.0,0.13,0.06
20.27,0.02,0.13,0.31
19.49,0.06,0.14,0.07
19.3,0.0,0.16,0.14
19.79,0.01,0.25,0.12
19.57,0.0,0.2,0.0
20.99,0.01,0.09,0.17
20.1,0.09,0.1,0.12
19.7,0.0,0.15,0.24
19.6,0.08,0.17,0.25
19.68,0.0,0.14,0.17
20.05,0.0,0.14,0.2
19.5,0.0,0.2,0.15
21.02,0.0,0.25,0.15
20.41,0.0,0.21,0.17
20.07,0.0,0.09,0.14
19.31,0.0,0.11,0.07
20.84,0.0,0.25,0.02
20.54,0.0,0.31,0.13
20.09,0.05,0.1,0.17
20.64,0.0,0.11,0.14
19.89,0.0,0.21,0.0
19.39,0.0,0.05,0.05
20.43,0.0,0.2,0.16
19.63,0.0,0.17,0.18
20.33,0.05,0.16,0.11
20.04,0.02,0.15,0.01
20.2,0.0,0.25,0.03
19.44,0.0,0.21,0.16
20.24,0.0,0.14,0.0
19.49,0.02,0.26,0.03
19.97,0.0,0.15,0.01
20.28,0.06,0.3,0.16
19.71,0.01,0.19,0.0
20.13,0.0,0.17,0.1
19.76,0.0,0.07,0.09
20.53,0.03,0.18,0.16
20.07,0.01,0.19,0.14
20.63,0.0,0.1,0.0
20.53,0.0,0.17,0.21
20.69,0.0,0.27,0.2
20.24,0.09,0.05,0.17
20.14,0.0,0.14,0.21
19.45,0.06,0.13,0.09
19.77,0.07,0.11,0.09
20.05,0.09,0.14,0.15
20.48,0.0,0.12,0.1
19.79,0.0,0.25,0.04
20.22,0.08,0.19,0.04
19.65,0.0,0.15,0.12
19.45,0.0,0.23,0.07
19.75,0.0,0.22,0.2
19.53,0.0,0.11,0.11
19.75,0.0,0.11,0.06
19.87,0.03,0.15,0.1
19.92,0.0,0.19,0.32
19.17,0.01,0.23,0.22
19.81,0.0,0.17,0.09
20.19,0.0,0.24,0.07
19.74,0.01,0.15,0.0
19.37,0.08,0.13,0.07
20.29,0.0,0.17,0.14
20.17,0.0,0.2,0.08
20.16,-0.0,0.19,0.19
19.34,0.05,0.07,0.11
20.13,0.0,0.11,0.21
19.83,0.0,0.13,0.1
20.86,0.02,0.14,0.13
20.2,0.05,0.15,0.27
19.72,0.0,0.17,0.18
19.54,0.03,0.21,0.04
19.11,0.0,0.16,0.07
20.19,-0.0,0.16,0.19
19.66,0.03,0.14,0.01
20.22,0.12,0.23,0.2
19.32,0.0,0.15,0.06
20.18,0.0,0.21,0.24
20.62,0.0,0.2,0.26
19.48,0.04,0.11,0.17
19.28,0.0,0.27,0.16
19.91,0.0,0.12,0.25
19.99,0.04,0.03,0.16
19.93,0.0,0.26,0.14
20.41,0.0,0.12,0.28
20.21,0.01,0.07,0.08
20.01,0.01,0.29,0.14
19.9,0.01,0.17,0.12
19.77,0.02,0.27,0.21
21.21,0.0,0.23,0.01
20.32,0.0,0.21,0.16
20.36,0.0,0.16,0.09
20.8,0.0,0.17,0.09
19.91,0.0,0.16,0.12
19.82,0.01,0.2,0.12
19.4,0.0,0.24,0.1
20.12,0.06,0.12,0.07
20.19,0.05,0.19,0.17
20.22,0.08,0.16,0.15
19.38,0.0,0.17,0.11
19.59,0.03,0.17,0.19
20.85,0.0,0.25,0.11
19.66,0.0,0.13,0.0
19.9,0.0,0.17,0.05
20.48,0.02,0.16,0.01
20.27,0.07,0.26,0.12
19.98,0.07,0.23,0.23
20.57,0.07,0.05,0.17
20.73,0.06,0.1,0.16
19.54,0.04,0.26,0.13
19.06,0.0,0.14,0.18
19.21,0.0,0.13,0.12
19.5,0.0,0.25,0.16
21.23,0.0,0.18,0.17
19.64,0.0,0.21,0.11
19.32,0.01,0.1,0.15
20.71,0.0,0.19,0.1
19.85,0.0,0.21,0.04
20.21,0.03,0.19,0.17
20.68,0.0,0.19,0.17
19.14,0.0,0.05,0.04
19.73,0.09,0.12,0.26
19.07,0.02,0.12,0.09
19.97,0.08,0.19,0.02
20.24,0.0,0.19,0.02
20.04,0.02,0.26,0.06
19.95,0.02,0.12,0.22
19.86,0.0,0.12,0.17
20.63,0.03,0.18,0.04
19.83,0.01,0.05,0.08
19.67,0.0,0.1,0.1
20.34,0.0,0.1,0.22
20.21,0.0,0.24,0.16
20.2,0.05,0.09,0.13
19.88,0.0,0.12,0.03
19.27,0.0,0.25,0.11
19.54,0.03,0.11,0.23
20.15,0.0,0.17,0.07
19.93,0.0,0.12,0.17
19.7,0.05,0.18,0.2
19.77,0.0,0.11,0.17
19.32,0.0,0.25,0.1
20.13,0.03,0.22,0.13
19.9,0.0,0.18,0.15
19.88,0.09,0.21,0.06
20.48,0.12,0.15,0.06
20.36,-0.0,0.22,0.21
19.6,0.04,0.25,0.13
20.25,0.07,0.17,0.06
20.09,0.0,0.19,0.17
20.54,0.0,0.2,0.12
20.53,0.0,0.11,0.13
20.92,0.05,0.22,0.24
20.02,0.06,0.13,0.25
19.98,0.0,0.07,0.16
20.56,0.0,0.15,0.0
20.28,0.04,0.15,0.06
19.96,0.0,0.1,0.17
19.84,0.0,0.14,0.02
20.04,0.0,0.19,0.02
20.8,0.0,0.14,0.08
20.7,0.0,0.13,0.0
20.07,0.04,0.27,0.08
20.47,0.07,0.16,0.02
20.1,0.0,0.06,0.26
20.26,0.0,0.14,0.0
20.05,0.0,0.09,0.16
20.28,0.07,0.02,0.1
20.43,-0.0,0.17,0.23
20.09,0.01,0.14,0.05
19.0,-0.0,0.17,0.31
20.32,0.0,0.17,0.21
20.38,0.0,0.3,0.09
20.05,0.0,0.18,0.19
20.55,0.04,0.19,0.05
20.78,0.0,0.17,0.04
19.94,0.0,0.13,0.07
19.2,-0.0,0.14,0.17
19.92,0.0,0.23,0.18
19.6,0.0,0.2,0.2
20.07,0.0,0.14,0.21
20.61,0.0,0.13,0.14
19.74,0.01,0.24,0.14
20.59,0.0,0.17,0.26
20.97,0.03,0.16,0.08
20.06,0.0,0.26,0.12
20.35,0.02,0.15,0.25
20.67,0.0,0.15,0.09
19.55,0.01,0.19,0.1
20.06,0.0,0.18,0.14
20.33,0.0,0.19,0.18
20.1,0.08,0.17,0.13
19.8,0.0,0.18,0.14
19.51,0.0,0.13,0.15
20.11,0.05,0.17,0.14
19.51,0.0,0.27,0.01
20.49,0.0,0.16,0.2
19.41,0.08,0.17,0.0
19.74,0.04,0.15,0.24
19.78,0.12,0.21,0.24
20.79,0.0,0.17,0.16
20.78,0.04,0.25,0.14
20.24,0.0,0.12,0.09
20.25,0.07,0.19,0.19
20.17,0.0,0.2,0.12
19.96,0.0,0.21,0.11
20.0,0.04,0.17,0.28
19.6,0.11,0.1,0.15
19.99,0.0,0.2,0.16
20.31,0.0,0.2,0.22
19.68,0.07,0.2,0.05
20.41,0.0,0.16,0.16
20.5,0.0,0.2,0.17
19.88,0.03,0.12,0.19
19.55,0.0,0.23,0.08
19.86,0.01,0.15,0.09
19.97,0.04,0.2,0.2
20.89,0.0,0.21,0.05
20.05,0.07,0.17,0.1
19.69,0.0,0.27,0.05
20.75,0.06,0.19,0.11
20.4,0.07,0.18,0.11
20.81,0.04,0.21,0.11
19.14,0.08,0.22,0.1
20.81,-0.0,0.15,0.01
19.83,0.0,0.25,0.15
19.61,0.01,0.13,0.0
20.52,0.03,0.16,0.09
20.35,0.0,0.28,0.07
20.37,0.0,0.3,0.13
20.03,0.0,0.08,0.0
20.29,-0.0,0.16,0.15
20.64,0.0,0.22,0.17
20.7,0.0,0.24,0.0
19.88,0.0,0.2,0.24
20.05,0.0,0.19,0.02
18.76,-0.0,0.19,0.21
19.89,0.05,0.23,0.1
20.26,0.02,0.24,0.07
19.53,0.0,0.17,0.24
19.07,0.04,0.24,0.1
20.65,0.0,0.23,0.19
22.47,0.62,3.81,0.5
21.54,0.57,3.15,0.55
23.01,0.49,3.54,0.55
21.32,0.46,2.93,0.55
22.22,0.59,3.97,0.53
23.11,0.5,2.81,0.44
21.62,0.46,4.29,0.5
23.34,0.43,3.24,0.53
22.78,0.52,3.09,0.47
23.54,0.59,4.23,0.54
22.82,0.52,3.57,0.57
22.29,0.53,3.97,0.51
23.23,0.57,3.42,0.52
23.18,0.55,1.26,0.55
22.68,0.48,2.53,0.5
24.07,0.57,3.21,0.56
21.7,0.45,3.33,0.5
22.89,0.59,5.84,0.52
22.0,0.53,3.52,0.53
24.15,0.52,4.24,0.5
23.9,0.51,3.69,0.53
23.76,0.45,1.3,0.51
22.1,0.44,2.62,0.56
23.03,0.54,3.54,0.43
24.92,0.58,2.28,0.54
22.72,0.54,3.9,0.54
21.72,0.38,4.39,0.5
22.17,0.5,1.63,0.53
22.22,0.4,3.39,0.51
23.17,0.42,3.61,0.59
22.18,0.49,5.79,0.52
24.52,0.51,2.37,0.4
23.19,0.44,2.42,0.51
21.62,0.42,2.79,0.52
21.58,0.59,4.18,0.49
23.23,0.52,3.26,0.57
22.31,0.45,2.73,0.54
23.4,0.55,3.09,0.51
24.19,0.49,1.66,0.48
21.22,0.49,2.76,0.51
22.82,0.49,3.76,0.47
21.64,0.54,2.67,0.58
21.81,0.55,3.11,0.47
22.6,0.54,1.95,0.54
22.0,0.52,3.91,0.5
22.87,0.48,2.72,0.48
22.38,0.44,2.65,0.51
22.8,0.51,3.73,0.5
22.61,0.5,3.2,0.53
21.23,0.5,3.1,0.56
22.16,0.38,3.54,0.55
22.37,0.49,4.23,0.55
23.13,0.48,3.05,0.57
22.22,0.55,1.21,0.48
22.1,0.49,3.24,0.47
22.56,0.47,3.72,0.51
23.46,0.51,4.03,0.59
22.54,0.41,5.28,0.52
21.98,0.46,5.33,0.5
23.38,0.59,3.12,0.47
21.46,0.54,3.56,0.47
22.51,0.35,3.49,0.55
22.97,0.47,3.95,0.5
22.18,0.55,2.82,0.51
22.82,0.41,3.86,0.55
22.04,0.46,3.18,0.5
22.91,0.4,1.66,0.51
24.04,0.61,2.97,0.56
23.05,0.51,4.42,0.56
22.46,0.56,1.75,0.53
23.01,0.55,3.86,0.48
24.03,0.5,3.3,0.51
22.81,0.49,3.18,0.52
21.87,0.43,1.63,0.56
22.46,0.48,2.53,0.5
23.06,0.54,2.25,0.51
22.26,0.46,4.75,0.56
23.03,0.42,3.77,0.56
22.39,0.43,2.47,0.51
23.8,0.57,3.62,0.54
